,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
232,2005-03-05 21:55:16,1110088516.0,aee,0.974,51.83,12.5027132624,1210.079956,9.00541138723,3.49730187519
233,2005-12-16 06:43:01,1134744181.0,aee,0.863,52.32,13.5663121337,1267.319946,14.1616563335,-0.595344199829
234,2006-01-10 11:29:29,1136921369.0,aee,0.863,51.66,12.1337095724,1289.689941,16.1767715295,-4.04306195714
235,2007-02-20 06:12:12,1171980732.0,aee,0.965,53.51,16.149337964,1459.680054,31.4896788357,-15.3403408718
236,2007-12-15 01:09:10,1197709750.0,aee,1.02,53.77,16.7136965487,1486.589966,33.9137550411,-17.2000584924
237,2008-01-23 19:17:07,1201144627.0,aee,1.02,46.34,0.586064684176,1338.599976,20.5826444305,-19.9965797463
238,2012-04-23 16:14:50,1335222890.0,aee,86.81,46.34,0.586064684176,1366.939941,23.1355414752,-22.549476791
239,2013-05-15 17:35:45,1368664545.0,aee,94.51,46.34,0.586064684176,1658.780029,49.4248364048,-48.8387717207
240,2008-12-08 10:59:42,1228762782.0,aeo,0.054,9.73,0.0,909.700012,0.0,0.0
241,2009-01-12 14:36:10,1231799770.0,aeo,0.054,10.13,4.11099691675,870.26001,-4.33549538087,8.44649229762
242,2004-08-03 23:58:46,1091602726.0,aep,1.754,31.64,0.0,1099.689941,0.0,0.0
243,2004-10-10 13:54:05,1097441645.0,aep,1.739,32.38,2.33881163085,1130.650024,2.81534656686,-0.476534936009
244,2005-04-04 22:37:45,1112679465.0,aep,1.435,33.96,7.33249051833,1176.119995,6.9501457775,0.382344740832
245,2007-03-07 02:53:36,1173264816.0,aep,1.342,45.33,43.2680151707,1391.969971,26.5784035211,16.6896116496
246,2007-04-10 20:12:53,1176261173.0,aep,1.457,49.34,55.9418457649,1448.390015,31.7089445851,24.2329011797
247,2008-01-23 20:30:47,1201149047.0,aep,1.55,43.82,38.4955752212,1338.599976,21.7252178176,16.7703574037
248,2011-04-08 04:53:43,1302263623.0,aep,136.63,35.47,12.1049304678,1328.170044,20.7767748418,-8.67184437408
249,2011-11-13 10:16:12,1321208172.0,aep,120.73,39.52,24.9051833123,1239.699951,12.7317714548,12.1734118574
250,2012-07-27 00:36:41,1343374601.0,aep,123.75,39.52,24.9051833123,1385.969971,26.032795184,-1.12761187178
251,2013-04-25 05:13:54,1366892034.0,aep,126.19,39.52,24.9051833123,1585.160034,44.1460883564,-19.2409050441
252,2003-10-03 17:23:47,1065227027.0,aes,101.18,7.96,0.0,1029.849976,0.0,0.0
253,2003-12-15 21:31:38,1071552698.0,aes,29.748,8.39,5.40201005025,1068.040039,3.70831323882,1.69369681143
254,2004-08-04 00:04:30,1091603070.0,aes,15.619,9.66,21.3567839196,1098.630005,6.67864549234,14.6781384273
255,2004-10-26 04:29:14,1098790154.0,aes,15.619,11.05,38.8190954774,1111.089966,7.88852666828,30.9305688091
256,2004-12-05 09:19:07,1102267147.0,aes,12.944,12.42,56.0301507538,1190.329956,15.5828502927,40.447300461
257,2005-02-18 08:12:43,1108743163.0,aes,10.698,16.48,107.035175879,1201.589966,16.6762144004,90.358961479
258,2007-02-19 02:26:15,1171880775.0,aes,6.513,22.3,180.150753769,1455.540039,41.3351529757,138.815600793
259,2007-04-11 05:09:29,1176293369.0,aes,6.513,22.42,181.658291457,1438.869995,39.7164663332,141.941825124
260,2008-01-23 21:05:49,1201151149.0,aes,5.378,17.9,124.874371859,1338.599976,29.9800948871,94.8942769722
261,2008-04-23 21:50:03,1209012603.0,aes,5.687,17.63,121.48241206,1379.930054,33.9933083613,87.489103699
262,2011-05-23 09:17:49,1306167469.0,aes,178.11,13.02,63.567839196,1317.369995,27.9186314221,35.6492077739
263,2011-07-24 02:55:42,1311501342.0,aes,178.11,12.68,59.2964824121,1343.800049,30.4850298894,28.8114525226
264,2013-05-23 20:50:51,1369367451.0,aes,279.88,12.68,59.2964824121,1650.51001,60.2670338849,-0.970551472883
265,2004-02-15 08:22:54,1076862174.0,aet,0.211,77.5,0.0,1152.109985,0.0,0.0
266,2004-08-03 20:44:23,1091591063.0,aet,0.193,86.6,11.7419354839,1099.689941,-4.54991664706,16.2918521309
267,2004-11-30 04:45:36,1101818736.0,aet,0.178,118.21,52.5290322581,1173.819946,1.88436531951,50.6446669386
268,2005-02-04 06:20:07,1107526807.0,aet,0.178,130.85,68.8387096774,1203.030029,4.41972074394,64.4189889335
269,2005-04-08 02:12:37,1112951557.0,aet,0.177,76.32,-1.52258064516,1181.199951,2.52492959689,-4.04751024205
270,2005-09-23 17:26:49,1127521609.0,aet,0.17,82.71,6.72258064516,1215.290039,5.48385612681,1.23872451835
271,2006-01-11 03:31:09,1136979069.0,aet,0.172,92.65,19.5483870968,1294.180054,12.3312939606,7.21709313615
272,2007-01-25 23:46:33,1169797593.0,aet,0.253,41.1,-46.9677419355,1423.900024,23.5906330592,-70.5583749947
273,2007-02-20 08:05:18,1171987518.0,aet,0.253,45.61,-41.1483870968,1459.680054,26.6962419391,-67.8446290359
274,2007-04-06 18:34:03,1175909643.0,aet,0.272,45.0,-41.935483871,1437.77002,24.7945108296,-66.7299947006
275,2008-01-23 22:12:23,1201155143.0,aet,0.31,54.11,-30.1806451613,1338.599976,16.1868218684,-46.3674670297
276,2008-02-22 22:13:00,1203747180.0,aet,0.31,50.13,-35.3161290323,1353.109985,17.4462510192,-52.7623800514
277,2008-11-01 10:58:06,1225562286.0,aet,0.389,24.87,-67.9096774194,930.090027,-19.2707259629,-48.6389514565
278,2012-12-19 21:05:07,1355979907.0,aet,43.0,24.87,-67.9096774194,1435.810059,24.624391568,-92.5340689873
279,2013-06-05 05:12:09,1370434329.0,aet,63.37,24.87,-67.9096774194,1608.900024,39.6481277784,-107.557805198
280,2003-10-03 17:29:50,1065227390.0,afl,0.173,33.43,0.0,1029.849976,0.0,0.0
281,2003-12-07 12:26:30,1070828790.0,afl,0.206,35.47,6.10230332037,1069.719971,3.87143719271,2.23086612766
282,2004-06-27 21:50:24,1088398224.0,afl,0.203,40.4,20.8495363446,1140.650024,10.7588532876,10.090683057
283,2004-08-29 05:10:22,1093781422.0,afl,0.226,39.99,19.6230930302,1105.089966,7.30591753687,12.3171754933
284,2005-01-25 00:35:34,1106642134.0,afl,0.189,39.58,18.3966497158,1168.410034,13.4543925066,4.94225720924
285,2005-03-17 18:20:48,1111112448.0,afl,0.189,38.22,14.3284475022,1190.209961,15.5711985956,-1.24275109339
286,2005-04-06 19:09:19,1112839759.0,afl,0.189,37.0,10.6790308106,1184.069946,14.9749937946,-4.29596298398
287,2005-08-28 22:41:53,1125294113.0,afl,0.162,43.93,31.408914149,1212.369995,17.7229716224,13.6859425265
288,2006-05-28 02:32:55,1148808775.0,afl,0.185,46.78,39.9341908465,1272.880005,23.5985856837,16.3356051628
289,2007-02-20 18:32:53,1172025173.0,afl,0.171,48.45,44.9297038588,1459.680054,41.7371547329,3.1925491259
290,2007-04-08 10:16:28,1176052588.0,afl,0.171,47.92,43.3443015256,1443.76001,40.1912942318,3.1530072938
291,2008-01-23 12:52:38,1201121558.0,afl,0.172,61.31,83.3981453784,1338.599976,29.9800948871,53.4180504913
292,2009-01-29 12:02:15,1233259335.0,afl,0.241,25.06,-25.0373915645,845.140015,-17.9356183235,-7.10177324096
293,2011-12-30 09:10:57,1325265057.0,afl,33.03,43.27,29.4346395453,1257.599976,22.1148716131,7.31976793221
294,2012-07-17 03:10:14,1342519814.0,afl,30.49,43.27,29.4346395453,1363.670044,32.4144366441,-2.9797970988
295,2013-05-07 11:42:45,1367952165.0,afl,27.57,43.27,29.4346395453,1625.959961,57.8831867643,-28.448547219
296,2003-11-17 22:46:03,1069137963.0,agn,0.739,76.65,0.0,1043.630005,0.0,0.0
297,2004-06-19 14:49:29,1087681769.0,agn,0.695,91.42,19.2694063927,1133.560059,8.6170437386,10.6523626541
298,2004-08-10 02:33:38,1092130418.0,agn,0.637,69.32,-9.56294846706,1079.040039,3.39296818129,-12.9559166483
299,2004-11-02 14:09:49,1099433389.0,agn,0.637,72.5,-5.41422048271,1130.560059,8.32958554119,-13.7438060239
300,2005-03-10 01:40:57,1110447657.0,agn,0.522,75.47,-1.53946510111,1209.25,15.8696084059,-17.409073507
301,2005-04-04 23:20:33,1112682033.0,agn,0.522,69.07,-9.88910632746,1176.119995,12.6951112334,-22.5842175609
302,2005-08-29 12:42:47,1125344567.0,agn,0.51,92.83,21.1089367254,1212.280029,16.159943964,4.94899276133
303,2006-06-21 09:29:01,1150907341.0,agn,0.47,104.14,35.8643183301,1252.199951,19.9850469037,15.8792714264
304,2007-02-20 16:30:00,1172017800.0,agn,0.544,113.32,47.8408349641,1459.680054,39.8656657059,7.9751692582
305,2007-04-06 22:28:10,1175923690.0,agn,0.544,113.52,48.1017612524,1437.77002,37.766259413,10.3355018395
306,2008-01-23 23:06:53,1201158413.0,agn,0.449,65.01,-15.1859099804,1338.599976,28.2638453846,-43.449755365
307,2008-02-16 18:44:49,1203216289.0,agn,0.436,63.89,-16.647097195,1367.209961,31.0052369566,-47.6523341516
308,2008-05-17 08:24:31,1211037871.0,agn,0.429,54.11,-29.4063926941,1408.660034,34.9769580456,-64.3833507397
309,2012-08-11 08:06:33,1344697593.0,agn,28.52,54.11,-29.4063926941,1402.219971,34.3598750785,-63.7662677726
310,2012-08-22 22:58:41,1345701521.0,agn,28.52,54.11,-29.4063926941,1413.48999,35.4397615274,-64.8461542214
311,2013-04-22 02:49:52,1366624192.0,agn,26.63,54.11,-29.4063926941,1562.5,49.7178111509,-79.124203845
312,2013-05-12 05:08:18,1368360498.0,agn,40.37,54.11,-29.4063926941,1626.670044,55.8665462095,-85.2729389036
313,2004-02-15 09:40:39,1076866839.0,aig,1.15,74.72,0.0,1152.109985,0.0,0.0
314,2004-08-18 11:50:54,1092855054.0,aig,1.173,68.32,-8.56531049251,1095.170044,-4.9422313617,-3.6230791308
315,2005-01-18 04:07:03,1106050023.0,aig,1.162,66.14,-11.482869379,1195.97998,3.80779574617,-15.2906651252
316,2005-04-28 12:07:20,1114715240.0,aig,1.162,51.85,-30.6076017131,1143.219971,-0.771628934368,-29.8359727787
317,2006-01-07 18:38:22,1136687902.0,aig,1.294,70.11,-6.16970021413,1273.459961,10.5328464799,-16.7025466941
318,2006-06-17 17:06:59,1150589219.0,aig,1.384,59.87,-19.8741970021,1230.040039,6.7641158409,-26.638312843
319,2007-03-15 06:01:57,1173963717.0,aig,1.687,67.0,-10.3319057816,1392.280029,20.8461038553,-31.1780096369
320,2007-05-04 05:36:10,1178282170.0,aig,1.687,70.65,-5.44700214133,1505.619995,30.6837033445,-36.1307054858
321,2007-06-05 04:27:22,1181042842.0,aig,1.614,72.55,-2.90417558887,1530.949951,32.8822743429,-35.7864499318
322,2007-07-06 07:35:21,1183732521.0,aig,1.614,70.27,-5.95556745182,1530.439941,32.8380068679,-38.7935743197
323,2008-01-23 16:02:26,1201132946.0,aig,1.918,52.07,-30.3131691649,1338.599976,16.1868218684,-46.4999910333
324,2008-05-23 12:57:40,1211572660.0,aig,2.282,37.81,-49.397751606,1375.930054,19.4269706811,-68.8247222871
325,2008-09-21 02:42:52,1221990172.0,aig,2.411,3.85,-94.8474304069,1206.51001,4.72177359004,-99.5692039969
326,2008-10-27 11:48:40,1225133320.0,aig,2.411,1.7,-97.7248394004,848.919983,-26.3160640865,-71.4087753139
327,2008-12-17 11:42:57,1229542977.0,aig,3.273,1.8,-97.591006424,904.419983,-21.4988156708,-76.0921907532
328,2008-12-19 05:47:27,1229694447.0,aig,3.273,1.67,-97.7649892934,887.880005,-22.9344405864,-74.8305487069
329,2009-01-06 14:34:51,1231281291.0,aig,3.273,1.66,-97.778372591,934.700012,-18.8705918559,-78.9077807351
330,2011-04-29 00:43:45,1304063025.0,aig,95.52,31.8,-57.4411134904,1363.609985,18.3576223411,-75.7987358314
331,2011-09-02 15:22:28,1315002148.0,aig,85.55,24.08,-67.7730192719,1173.969971,1.89738707976,-69.6704063517
332,2011-11-03 02:27:12,1320312432.0,aig,76.86,24.19,-67.6258029979,1261.150024,9.46437756982,-77.0901805677
333,2011-11-04 17:31:20,1320453080.0,aig,76.86,23.75,-68.2146680942,1253.22998,8.77693938222,-76.9916074764
334,2012-01-02 19:39:36,1325561976.0,aig,81.27,23.2,-68.9507494647,1257.599976,9.15624309948,-78.1069925641
335,2012-03-10 07:53:56,1331394836.0,aig,66.35,23.2,-68.9507494647,1352.630005,17.4045900661,-86.3553395308
336,2012-07-01 20:48:59,1341200939.0,aig,74.18,23.2,-68.9507494647,1329.040039,15.3570454474,-84.307794912
337,2012-07-13 10:02:58,1342198978.0,aig,74.18,23.2,-68.9507494647,1356.780029,17.7648008146,-86.7155502792
338,2012-11-12 11:30:45,1352748645.0,aig,71.9,23.2,-68.9507494647,1380.030029,19.7828373131,-88.7335867777
339,2013-01-30 10:56:28,1359572188.0,aig,71.9,23.2,-68.9507494647,1501.959961,30.3660223898,-99.3167718544
340,2013-04-22 02:32:25,1366623145.0,aig,48.99,23.2,-68.9507494647,1562.5,35.6207324251,-104.57148189
341,2013-05-11 13:26:32,1368303992.0,aig,45.01,23.2,-68.9507494647,1632.689941,41.7130275978,-110.663777062
